"5"",0.0683960840106,0.368370562792,0.401032060385,0.439901858568,-0.417397350073,0.0203000456095,0.296239942312,-0.350967973471,0.446680933237,-0.247777223587,0.0229513514787,0.148787394166,-0.0791499018669,-0.703144490719,0.249439999461,0.490405321121,0.208349749446,-0.35870346427,0.355666995049,0.263229876757,-0.384872555733,0.030073447153,-0.255433827639,0.496788799763,0.587168872356,0.335586965084,0.0298689659685,0.022750036791,-0.432718068361,0.106331497431,0.0631887167692,-0.243874177337,0.353190153837,0.0155775686726,0.120542496443,0.0556247420609,0.362916827202,-0.589276075363,-0.298822194338,-0.315591216087,0.267314970493,0.175686076283,-0.123330555856,-0.270507007837,0.31826248765,-0.21951289475,-0.0795898959041,-0.00489727361128,-0.268231987953,-0.118677087128,0.274471014738,-0.319278657436,0.0559499375522,0.227213159204,-0.09722186625,-0.252492547035,-0.142673254013,0.234838441014,-0.289705902338,0.0417084135115,0.164177656174,-0.137648120522,0.352344214916,-0.426556438208,-0.361668914557,0.100340440869,-0.0110823344439,-0.0907410979271,0.209270238876,0.420018613338,-0.0174147542566,-0.229206383228,0.446465760469,0.00704142963514,-0.0694279298186,-0.206918731332,0.67299079895,0.31617462635,0.0449886135757,0.282208502293,0.352651447058,0.128778859973,-0.267647743225,-0.170441031456,-0.267961263657,-0.0377966202796,0.233865454793,-0.0343723073602,-0.2618919909,-0.131804391742,-0.220155149698,-0.171544447541,-0.376862287521,0.579259037971,0.339587271214,0.00298481830396,-0.133357718587,-0.239783853292,0.0258833039552,0.101480327547
"CX~",-0.343634843826,0.00210673594847,-0.198402166367,-0.222134560347,0.375414907932,-0.468601942062,0.559844076633,-0.281899154186,-0.0506595410407,0.220381900668,0.298663526773,0.351758599281,-0.304021149874,-0.588698029518,-0.173090532422,-0.58510518074,-0.190979152918,0.0650719106197,-0.0481095612049,0.644892275333,-0.159946426749,-0.295717477798,-0.311415106058,0.302476614714,0.15949434042,0.152000889182,-0.00622655870393,0.167293846607,0.268378347158,-0.299986213446,-0.0727697834373,-0.102796584368,0.0364936627448,-0.181771889329,0.516263067722,0.362106710672,0.099146194756,-0.522698402405,0.0800938755274,-0.144822910428,0.220386177301,-0.296723395586,0.169143885374,0.25854948163,-0.00339011382312,-0.00734521914274,0.390184015036,0.0259364005178,-0.437675774097,0.217972040176,-0.550987184048,0.152276664972,0.123638793826,0.0624578893185,-0.155611529946,0.302954047918,-0.157365560532,0.101186923683,0.178563937545,-0.224988281727,-0.211826682091,-0.029749462381,0.029435062781,0.181245163083,-0.437664866447,0.65957480669,0.103485807776,0.422308802605,-0.518193185329,0.130895361304,-0.0643367394805,0.356516063213,0.0298022031784,-0.106844753027,0.00854200590402,0.0985288023949,-0.321505576372,-0.385799199343,-0.259377509356,-0.141145199537,0.557706236839,0.227153390646,-0.334313243628,-0.222224697471,0.176877170801,0.0891255140305,0.185270279646,0.0983446761966,-0.0565067194402,-0.0790594518185,-0.325006186962,0.104770340025,0.00747038424015,0.469466179609,-0.235514849424,0.577657461166,-0.207082405686,0.290712952614,0.155880376697,-0.371607333422
"ntL$",-0.0338324159384,0.0417423322797,0.0932922586799,-0.0104518048465,-0.165278971195,0.0077839451842,0.510905444622,0.274617552757,0.249726697803,0.186071231961,0.141765728593,0.185349971056,0.0416463278234,0.177028506994,-0.241184532642,-0.375468373299,0.0586668662727,-0.0941305011511,0.566761493683,0.0931681320071,0.151049047709,-0.12360316515,0.153098210692,-0.00188518152572,-0.199459776282,-0.133925557137,-0.0281302724034,0.12788169086,-0.153701975942,0.0618311055005,-0.197513401508,-0.00874528381974,-0.0771939828992,-0.136735484004,0.0896132662892,-0.0720709338784,0.472432106733,0.520283401012,0.407929986715,-0.00483659235761,0.361127495766,-0.374273180962,-0.239471435547,0.349892884493,0.30914491415,0.32564842701,0.066586330533,0.242809072137,-0.434318810701,-0.353676170111,-0.610390841961,-0.0464670993388,0.216955408454,0.180235445499,0.0505126491189,0.133174359798,-0.0760839879513,-0.628827810287,-0.339700222015,0.0228749923408,0.170478582382,0.212517023087,-0.167819008231,-0.316363096237,0.254783272743,-0.120603442192,0.0294108968228,-0.35234361887,0.114516571164,0.292316675186,-0.168818160892,-0.00128975615371,0.255771517754,0.541497290134,-0.503903567791,-0.27668467164,0.159238040447,0.370760679245,0.399762839079,-0.361118257046,0.106695644557,0.24193687737,0.00426363712177,0.347263008356,0.423959314823,-0.193070814013,-0.239041388035,0.212805822492,0.13915130496,0.0784971863031,0.492667794228,0.541733264923,0.32187718153,0.12061163038,-0.0672288760543,0.0137288216501,0.400720566511,0.296477854252,-0.145268216729,-0.032883387059
"Chw$",-0.242565780878,-0.00775487488136,-0.205414116383,0.346095263958,-0.566445291042,-0.00681404303759,-0.388359099627,-0.0561271384358,0.38119572401,0.130710616708,-0.57678425312,0.178061842918,-0.00683704158291,0.403925091028,0.0764223411679,-0.098554559052,0.324956357479,0.0905963256955,-0.297597140074,-0.475580334663,0.132328152657,0.166819229722,0.262051254511,0.344574540854,0.18583804369,0.0117108691484,-0.450544625521,-0.066094070673,0.114854097366,0.0705329328775,0.0223351623863,-0.145215779543,0.418861746788,0.475083887577,-0.165192976594,-0.180427730083,0.517477810383,0.405260145664,0.511978983879,0.337395399809,-0.497230887413,-0.242554977536,-0.21083137393,-0.282429873943,0.290390282869,0.257360041142,0.0614793002605,0.197150692344,-0.394552946091,-0.0114315347746,0.294786393642,-0.215483039618,0.216064080596,0.240809038281,-0.0213476642966,-0.414541214705,-0.457688361406,-0.194636389613,-0.142334699631,0.0459107086062,0.116108052433,-0.478235155344,-0.428890496492,0.325106829405,0.254249989986,-0.353638142347,-0.338842153549,-0.0916709378362,-0.231230974197,0.347845852375,0.298553258181,-0.455181539059,0.335918277502,0.306099712849,0.494220644236,-0.073902130127,-0.193318426609,-0.324151992798,0.458981484175,0.130938082933,0.275824248791,0.19967161119,-0.160477429628,-0.230297192931,0.0438753776252,0.244913518429,0.11796567589,-0.0510449297726,0.0149089256302,-0.17682223022,0.214201137424,0.182720795274,-0.23724129796,-0.170697063208,0.0654680132866,0.614029467106,-0.210723161697,-0.324730664492,0.0422331728041,0.0856234356761
"Z7~",-0.239306658506,0.367610454559,0.044627122581,0.208588212729,-0.307265341282,-0.0343055054545,0.383726000786,-0.0402443036437,-0.173875525594,-0.387660384178,-0.0883370041847,0.384529292583,0.257946193218,-0.0702846422791,0.0261585339904,-0.0296456906945,-0.17303943634,0.20553638041,0.172950387001,-0.172692447901,-0.210094556212,-0.0872671157122,0.052986625582,-0.131420657039,-0.123290672898,-0.0270172171295,-0.0549354627728,-0.464029461145,-0.303958684206,0.338802367449,-0.154588624835,-0.243312343955,-0.0296100210398,-0.00403142347932,-0.169265300035,-0.158252552152,0.216062486172,-0.171005830169,0.21980074048,-0.277944177389,0.386944502592,-0.0413373634219,-0.149133339524,-0.267696976662,-0.0600079894066,-0.189458400011,-0.0390826389194,0.432633191347,-0.626477777958,0.336361408234,-0.0386823564768,-0.162917420268,0.0742754489183,-0.00923602376133,0.315671950579,0.0554957203567,-0.0611856877804,-0.31842431426,0.407733738422,0.082200884819,-0.21629665792,-0.13585062325,0.0685696080327,-0.0567082539201,0.0339092575014,0.0443581603467,-0.0885041058064,-0.0568401999772,0.16761572659,0.0680997520685,-0.178056210279,-0.105579309165,0.271331042051,0.319106370211,0.055307444185,-0.166553944349,0.254759043455,0.15022739768,0.276581734419,0.165405601263,0.0821493864059,0.249947860837,-0.0227291081101,0.298917889595,0.195156574249,0.066966637969,0.0563739798963,-0.047754123807,0.356148689985,0.260500013828,-0.0591543018818,-0.201867222786,0.0520607233047,-0.0169887654483,-0.168194189668,-0.139559864998,-0.0456958785653,-0.0625990256667,-0.32933807373,-0.240828827024
"!gx$",0.744181394577,0.195242062211,-0.0483402535319,-0.258946150541,-0.278487443924,0.248920813203,0.100111320615,-0.144163548946,-0.0192055981606,-0.189565628767,-0.447717308998,0.372643500566,-0.00151426356751,-0.0728954300284,-0.0217925962061,-0.0441916063428,0.131017252803,-0.184930220246,0.174781277776,-0.0892185866833,-0.376985579729,-0.167330756783,0.0901093482971,0.491030871868,-0.131891027093,0.0696114450693,0.17782714963,-0.544640481472,0.477455854416,-0.0508916266263,0.113551281393,-0.119943112135,-0.449262470007,0.191438928246,-0.0248227082193,-0.246096178889,0.322997748852,-0.256547451019,-0.348306715488,0.589937925339,0.169925615191,-0.126332625747,-0.271283715963,-0.132851779461,0.212187945843,-0.183381438255,-0.522921144962,0.545745670795,0.217896223068,0.248007342219,0.25979167223,0.0466081164777,0.697946369648,0.0825078636408,-0.122866868973,0.527593553066,-0.152251362801,-0.196005582809,0.650976121426,0.462360024452,-0.32938939333,0.55013769865,0.318749219179,0.00139784766361,-0.510185778141,-0.101356394589,0.02585247159,-0.146829143167,0.279114872217,-0.324773639441,0.22532863915,-0.00424760626629,-0.332904487848,-0.101886048913,0.195282667875,0.153122738004,0.250592887402,0.471847444773,-0.532420158386,-0.296648144722,-0.105477020144,0.159416794777,0.450296014547,-0.0357482135296,0.173850476742,-0.322679370642,0.325732886791,0.0233667101711,0.58594250679,-0.122159138322,-0.414383500814,-0.0527715310454,0.50341719389,-0.0214259028435,0.328501135111,-0.352764338255,0.155974552035,0.157412901521,-0.531677722931,-0.24274931848
"b",0.146452397108,0.12296230346,0.0348743498325,-0.0745854005218,-0.0889644399285,0.11077658087,0.303683996201,-0.148398771882,-0.105834819376,0.119967333972,0.17013682425,0.197580873966,-0.0880368947983,-0.0134205101058,0.00935171265155,0.021144811064,-0.00450463686138,0.087617598474,-0.0287260934711,0.0138214202598,0.0241866372526,0.0175615977496,0.0472464188933,0.0314345136285,0.156959623098,0.00676162354648,-0.0872968956828,0.37065795064,0.110332585871,-0.0401583649218,0.218944892287,-0.0985818952322,-0.086795322597,-0.160236030817,-0.0274084266275,-0.0058933426626,-0.00738617824391,0.0441235527396,-0.119259506464,0.0743338093162,0.00532522518188,0.0188143290579,-0.0827010944486,0.115007922053,0.00159771554172,-0.0933025553823,0.392647922039,0.0101540694013,0.00543221551925,-0.0568144060671,0.302513211966,-0.0362027063966,-0.220492765307,-0.00929716881365,-0.0255948919803,-0.243911638856,0.00626719743013,0.17222225666,0.00282744178548,-0.0453551113605,0.0299673788249,0.0909031927586,0.0418349392712,0.0163317602128,-0.0422836318612,0.0618158504367,-0.0389580503106,-0.0068548573181,0.0925872400403,0.0413222499192,-0.0625950396061,0.0143342185766,-0.0548102371395,-0.1559202075,0.169627770782,0.00695488182828,-0.0209331996739,0.082990065217,-0.208229601383,-0.100521288812,0.144796729088,-0.0885203108191,0.0167085547,-0.262268334627,0.0327191203833,0.00413070758805,-0.073631644249,-0.275756657124,-0.0183930173516,0.0876933187246,0.0113836340606,0.00201484188437,0.0222808923572,-0.00246510352008,-0.0932729169726,-0.00772639643401,-0.117534510791,-0.0484473258257,-0.0718109309673,0.0121197244152
"!",-0.266394674778,-0.249532982707,-0.327853739262,-0.103107020259,-0.488701164722,0.0985696017742,-0.288159459829,-0.0483543276787,0.220539793372,0.432949900627,0.058075517416,-0.239077344537,0.0650895908475,-0.0728390216827,0.366074055433,0.316320002079,-0.0844597220421,-0.00992124434561,-0.0449030064046,-0.0694191455841,0.226542249322,-0.505694150925,0.21587190032,-0.201856866479,0.296226203442,0.198966771364,-0.133625552058,-0.275791376829,-0.188217759132,0.335091084242,-0.00211325939745,0.136446297169,-0.0634135007858,-0.27590110898,-0.0170848090202,0.059538371861,0.272941380739,-0.129287227988,-0.406122922897,-0.157027304173,0.0252994354814,0.23879571259,-0.593518197536,-0.467995584011,-0.205059573054,0.0128403333947,-0.0680500566959,-0.26775971055,0.201358795166,-0.023395806551,-0.219891652465,-0.191081449389,0.249638020992,0.0185195691884,0.132993727922,0.14364567399,-0.133196100593,0.307507425547,-0.263187289238,-0.0816690474749,-0.148092001677,0.189345523715,-0.213135674596,0.0680780038238,0.139098599553,0.0395182408392,-0.0844480767846,0.428614377975,0.295873045921,0.157678350806,-0.167701169848,-0.0339651331306,-0.351492524147,0.118581928313,0.123539097607,0.134707808495,0.0140505377203,-0.0159733537585,-0.211907655001,-0.244063928723,0.270542025566,-0.355988562107,-0.328430861235,0.00261745881289,0.049934387207,-0.0275125224143,0.0585656799376,0.392996758223,-0.126043319702,0.00822656881064,0.434995383024,-0.0716276839375,0.178358390927,-0.0732268169522,0.152172669768,0.0394186861813,0.186365574598,-0.18749076128,0.0575079880655,0.223468646407
"thv$",-0.00301031302661,0.565627157688,0.254658997059,0.192009717226,0.134695097804,-0.393518507481,0.265864521265,0.157712042332,-0.701146543026,0.0979597270489,0.295545488596,-0.05090174824,0.230949833989,0.635035395622,-0.00658814702183,0.228797793388,0.207146674395,0.193401232362,0.176767885685,0.276297688484,0.242985084653,0.216200277209,0.130476936698,0.636551260948,0.275656908751,-0.217547789216,0.0914630070329,-0.145982399583,0.15900722146,-0.180889055133,-0.0285715106875,0.280036896467,0.135409280658,-0.765213310719,0.871021211147,0.14722007513,0.343952268362,0.366230934858,0.143611446023,-0.172989279032,-0.050128929317,-0.276453912258,-0.337504804134,0.396942555904,-0.64684599638,0.0554949715734,-0.578507721424,0.0137038799003,-0.277611553669,0.163049906492,0.00281271361746,0.721848726273,-0.284359812737,-0.706876039505,0.216738685966,-0.0974445343018,0.724380612373,-0.277687966824,0.303837358952,0.253337115049,0.218049347401,-0.268568307161,-0.318017452955,0.411801725626,-0.241189956665,-0.264322072268,0.199510768056,-0.247875019908,0.183092683554,-0.0997040942311,0.0205596089363,-0.355872362852,-0.0929679870605,0.0509551167488,-0.237247377634,-0.0856198817492,-0.442527383566,-0.776678681374,-0.720141112804,-0.131080269814,0.0692272484303,-0.189583703876,0.220557883382,0.0877785012126,-0.00628827698529,0.167003110051,0.475079059601,-0.565856814384,0.342261373997,-0.259372770786,0.0801854729652,-0.462081760168,0.27380669117,-0.336083829403,0.521983385086,0.153184399009,0.0146385580301,-0.0464258976281,0.0111322887242,0.190158814192
"kf~",-0.0674038529396,-0.0386463068426,-0.201407670975,-0.00378180947155,0.204482525587,-0.294548541307,-0.00443723518401,-0.0222082193941,-0.0495823211968,0.159839168191,-0.0136593980715,0.156728997827,-0.174536824226,0.3939627707,-0.294970482588,-0.00813630130142,-0.11432813108,-0.353048145771,0.096477933228,-0.132253021002,-0.0314073599875,0.4708378613,0.107600286603,-0.105351500213,0.0148244826123,0.102095849812,-0.315555751324,0.282510280609,0.204557329416,-0.309425383806,-0.217394009233,-0.00666593946517,-0.119512155652,-0.413326233625,0.258820682764,-0.0755450725555,0.0458620116115,0.415644258261,0.0911380648613,-0.00381365790963,-0.326818406582,-0.244529858232,-0.595900416374,0.12755407393,-0.131675064564,0.486024111509,0.323617905378,0.083848759532,-0.393145680428,-0.160154566169,-0.0661064833403,-0.298993915319,0.412081569433,-0.293988734484,0.136183843017,0.353575766087,-0.103421315551,-0.326619058847,-0.0706540346146,-0.278453975916,0.339939624071,0.0497522726655,-0.00993274897337,-0.0568679310381,-0.469507962465,0.103964954615,-0.0765887871385,-0.0141465365887,-0.124088086188,0.0165578518063,-0.0524134151638,-0.443559229374,-0.263496726751,-0.042866744101,-0.281208366156,-0.20063816011,-0.143866419792,-0.641044795513,0.209837198257,-0.0293441135436,-0.151869624853,0.214764654636,-0.0297124907374,0.162513956428,0.311950027943,0.0316654033959,0.0198858380318,-0.00460855429992,0.102362066507,-0.487574070692,0.38092687726,-0.0957263857126,0.342830836773,-0.54773658514,0.268411278725,-0.103712521493,-0.160360023379,0.135597407818,-0.214909866452,-0.00890884641558
"rt~",0.306485146284,0.0243514645845,-0.498879820108,-0.104562327266,-0.290579915047,-0.391896724701,-0.142600923777,-0.0413699038327,-0.0808324441314,-0.195366069674,-0.228127464652,0.433192610741,-0.517768263817,-0.185384303331,-0.0905627980828,-0.0600955151021,0.168980136514,-0.427952975035,-0.19893284142,-0.107993282378,-0.115426689386,-0.360454201698,0.111840866506,0.0543059967458,0.134095981717,0.103092774749,0.103746175766,0.3050096035,-0.23251503706,-0.435616463423,-0.115855053067,-0.543822109699,0.0640823841095,0.0385557748377,0.153039574623,-0.263766556978,-0.00265722931363,0.170553639531,0.310527980328,0.11423844099,-0.125677719712,0.170706361532,0.0976814329624,-0.0333680063486,0.148783609271,0.203305676579,0.352005213499,0.298343896866,-0.739995241165,-0.141700193286,-0.0798489227891,-0.0437545143068,0.271731764078,0.274327844381,0.0135883921757,-0.0469244159758,-0.578703641891,-0.19469358027,0.519042909145,-0.692729473114,0.283126413822,0.216487586498,-0.372008413076,-0.292129576206,-0.0778384283185,-0.097591124475,0.105169780552,0.54191249609,-0.354877561331,0.280218631029,-0.207763791084,-0.148550868034,0.327017903328,0.341556459665,0.341847091913,-0.0389670841396,-0.382885187864,-0.227553278208,0.194887116551,-0.415629684925,0.0419033952057,0.254555404186,-0.159825742245,0.208270445466,0.0550120510161,-0.331485211849,0.214419007301,0.0807862505317,-0.272611528635,-0.637711405754,0.0908267274499,-0.0909113883972,0.397443085909,-0.132848516107,0.546348750591,0.298878550529,0.223651707172,0.493242293596,0.276705086231,-0.180932790041
